TCP,Derived Date,Deidre Date,Deidre Date Note
A57249,1695,,
A57251,1698,,
A57253,1695,,
A57255,1643,,
A57256,1641,,
A57257,1818,,
A57258,1641,,
A57259,1645,,
A57262,1689,,
A57271,1656,,
A57274,1695,,
A57275,1684,,
A57276,1688,,
A57277,1688,,
A57283,1671,,
A57284,1693,,
A57285,1697,,
A57286,1699,,
A57287,1700,,
A57288,1694,,
A57289,1687,,
A57291,1698,,
A57293,1641,,
A57298,1678,,
A57299,1692,,
A57300,1669,,
A57301,1698,,
A57302,1693,,
A57303,1669,,
A57305,1659,,
A57306,1676,,
A57307,1672,,
A57308,1663,,
A57310,1663,,
A57311,1659,,
A57312,1682,,
A57313,1660,,
A57314,1679,,
A57315,1663,,
A57318,1682,,
A57319,1700,,
A57326,1682,,
A57327,1663,,
A57328,1662,,
A57329,1698,,
A57332,1646,,
A57335,1657,,
A57337,1683,,
A57341,1679,,
A57342,1653,,
A57343,1643,,
A57346,1700,,
A57347,1650,,
A57353,1677,,
A57354,1679,,
A57355,1692,,
A57358,1655,,
A57360,1658,,
A57364,1685,,
A57367,1700,,
A57371,1670,,
A57372,1694,,
A57373,1655,,
A57374,1650,,
A57375,1657,,
A57376,1662,,
A57377,1648,,
A57383,1656,,
A57385,1657,,
A57386,1673,,
A57390,1700,,
A57391,1641,,
A57393,1685,,
A57394,1694,,
A57395,1658,,
A57405,1662,,
A57407,1670,,
A57413,1675,,
A57414,1670,,
A57415,1648,,
A57416,1668,,
A57417,1675,,
A57420,1657,,
A57421,1666,,
A57424,1668,,
A57425,1667,,
A57426,1650,,
A57428,1669,,
A57431,1663,,
A57436,1652,,
A57437,1641,,
A57453,1693,,
A57454,1694,,
A57455,1672,,
A57456,1641,,
A57457,1642,,
A57460,1641,,
A57465,1667,,
A57466,1680,,
A57467,1679,,
A57469,1684,,
A57471,1696,,
A57473,1669,,
A57477,1647,,
A57478,1643,,
A57479,1682,,
A57480,1641,,
A57483,1650,,
A57484,1666,,
A57485,1697,,
A57486,1679,,
A57489,1697,,
A57491,1679,,
A57492,1680,,
A57493,1675,,
A57495,1680,,
A57500,1683,,
A57501,1675,,
A57503,1689,,
A57504,1679,,
A57506,1683,,
A57509,1683,,
A57510,1684,,
A57514,1698,,
A57516,1642,,
A57517,1641,,
A57518,1681,,
A57520,1641,,
A57525,1642,,
A57526,1661,,
A57527,1690,,
A57529,1642,,
A57530,1642,,
A57532,1657,,
A57537,1650,,
A57539,1659,,
A57540,1653,,
A57541,1654,,
A57542,1681,,
A57544,1658,,
A57545,1658,,
A57546,1662,,
A57551,1656,,
A57552,1680,,
A57554,1694,,
A57563,1694,,
A57564,1689,,
A57566,1694,,
A57568,1694,,
A57569,1694,,
A57573,1691,,
A57574,1683,,
A57577,1692,,
A57578,1696,,
A57579,1691,,
A57581,1644,,
A57582,1680,,
A57584,1683,,
A57585,1681,,
A57589,1651,,
A57590,1697,,
A57597,1667,,
A57598,1668,,
A57599,1678,,
A57605,1696,,
A57609,1641,,
A57613,1680,,
A57614,1680,,
A57615,1683,,
A57617,1644,,
A57618,1693,,
A57620,1681,,
A57622,1696,,
A57623,1679,,
A57625,1690,,
A57626,1660,,
A57627,1661,,
A57628,1684,,
A57633,1675,,
A57634,1666,,
A57640,1647,,
A57641,1680,,
A57644,1658,,
A57647,1652,,
A57648,1646,,
A57650,1642,,
A57651,1642,,
A57652,1652,,
A57655,1653,,
A57656,1645,,
A57657,1642,,
A57659,1647,,
A57666,1646,,
A57667,1655,,
A57675,1645,,
A57677,1648,,
A57681,1697,,
A57682,1700,,
A57683,1676,,
A57684,1649,,
A57686,1657,,
A57687,1693,,
A57689,1653,,
A57691,1649,,
A57692,1649,,
A57693,1641,,
A57696,1649,,
A57699,1641,,
A57700,1641,,
A57702,1642,,
A57708,1654,,
A57714,1663,,
A57717,1649,,
A57718,1659,,
A57719,1683,,
A57720,1680,,
A57722,1668,,
A57725,1695,,
A57726,1665,,
A57727,1642,,
A57729,1660,,
A57730,1672,,
A57732,1661,,
A57733,1679,,
A57734,1696,,
A57735,1680,,
A57736,1672,,
A57737,1675,,
A57738,1653,,
A57739,1654,,
A57743,1661,,
A57744,1652,,
A57763,1662,,
A57764,1658,,
A57767,1650,,
A57782,1685,,
A57783,1693,,
A57784,1693,,
A57785,1670,,
A57786,1690,,
A57789,1684,,
A57795,1695,,
A57797,1663,,
A57799,1651,,
A57800,1690,,
A57801,1690,,
A57803,1681,,
A57804,1648,,
A57805,1689,,
A57806,1691,,
A57807,1691,,
A57809,1673,,
A57810,1680,,
A57811,1700,,
A57812,1700,,
A57814,1672,,
A57815,1674,,
A57816,1674,,
A57817,1674,,
A57818,1680,,
A57823,1671,,
A57824,1673,,
A57825,1641,,
A57826,1641,,
A57827,1642,,
A57828,1642,,
A57829,1679,,
A57830,1641,,
A57831,1641,,
A57832,1641,,
A57837,1641,,
A57840,1641,,
A57841,1642,,
A57842,1643,,
A57843,1642,,
A57844,1642,,
A57847,1672,,
A57849,1678,,
A57850,1662,,
A57854,1680,,
A57855,1694,,
A57856,1660,,
A57857,1697,,
A57858,1693,,
A57860,1689,,
A57861,1690,,
A57863,1695,,
A57864,1691,,
A57865,1691,,
A57866,1692,,
A57873,1659,,
A57878,1686,,
A57880,1685,,
A57882,1697,,
A57884,1672,,
A57886,1672,,
A57889,1656,,
A57890,1685,,
A57891,1660,,
A57896,1657,,
A57897,1670,,
A57898,1673,,
A57899,1643,,
A57906,1644,,
A57908,1673,,
A57909,1673,,
A57910,1642,,
A57911,1642,,
A57914,1641,,
A57915,1685,,
A57917,1668,,
A57919,1659,,
A57921,1646,,
A57922,1646,,
A57923,1645,,
A57924,1646,,
A57925,1680,,
A57927,1645,,
A57928,1645,,
A57933,1694,,
A57934,1697,,
A57937,1694,,
A57938,1694,,
A57939,1696,,
A57943,1692,,
A57945,1700,,
A57946,1695,,
A57947,1683,,
A57948,1686,,
A57950,1683,,
A57951,1683,,
A57952,1684,,
A57953,1674,,
A57955,1697,,
A57956,1683,,
A57957,1668,,
A57960,1677,,
A57963,1647,,
A57965,1660,,
A57966,1655,,
A57969,1644,,
A57970,1664,,
A57975,1644,,
A57976,1642,,
A57979,1644,,
A57980,1648,,
A57981,1658,,
A57982,1652,,
A57983,1699,,
A57984,1649,,
A57985,1642,,
A57988,1643,,
A57991,1676,,
A57996,1680,,
A57997,1687,,
A57999,1700,,
A58002,1679,,
A58003,1668,,
A58006,1690,,
A58007,1690,,
A58008,1690,,
A58009,1685,,
A58017,1693,,
A58018,1698,,
A58019,1681,,
A58020,1689,,
A58021,1688,,
A58022,1693,,
A58024,1678,,
A58027,1698,,
A58032,1680,,
A58034,1677,,
A58035,1673,,
A58036,1672,,
A58038,1699,,
A58039,1698,,
A58041,1685,,
A58043,1647,,
A58044,1652,,
A58046,1694,,
A58047,1670,,
A58050,1694,,
A58051,1694,,
A58057,1694,,
A58058,1680,,
A58059,1672,,
A58060,1689,,
A58062,1672,,
A58064,1672,,
A58067,1649,,
A58068,1674,,
A58072,1672,,
A58077,1691,,
A58086,1685,,
A58087,1641,,
A58090,1688,,
A58094,1664,,
A58095,1697,,
A58096,1690,,
A58097,1658,,
A58098,1664,,
A58099,1649,,
A58103,1665,,
A58104,1665,,
A58105,1698,,
A58106,1682,,
A58108,1689,,
A58109,1695,,
A58110,1673,,
A58111,1684,,
A58113,1698,,
A58114,1677,,
A58115,1682,,
A58119,1683,,
A58120,1677,,
A58121,1677,,
A58123,1649,,
A58125,1686,,
A58130,1685,,
A58134,1672,,
A58136,1687,,
A58138,1689,,
A58139,1667,,
A58141,1677,,
A58142,1678,,
A58143,1657,,
A58144,1693,,
A58145,1700,,
A58146,1656,,
A58147,1656,,
A58148,1691,,
A58149,1658,,
A58150,1695,,
A58151,1663,,
A58159,1693,,
A58161,1678,,
A58162,1674,,
A58164,1695,,
A58173,1692,,
A58175,1673,,
A58177,1700,,
A58178,1693,,
A58184,1693,,
A58185,1691,,
A58187,1689,,
A58188,1692,,
A58190,1700,,
A58192,1667,,
A58193,1682,,
A58195,1665,,
A58199,1687,,
A58201,1682,,
A58205,1664,,
A58206,1655,,
A58207,1654,,
A58208,1651,,
A58209,1665,,
A58210,1642,,
A58211,1663,,
A58213,1663,,
A58214,1647,,
A58217,1641,,
A58222,1700,,
A58223,1659,,
A58224,1698,,
A58225,1693,,
A58226,1690,,
A58227,1680,,
A58229,1690,,
A58230,1677,,
A58235,1683,,
A58236,1689,,
A58238,1696,,
A58240,1680,,
A58241,1690,,
A58242,1680,,
A58243,1696,,
A58249,1679,,
A58250,1690,,
A58251,1690,,
A58252,1695,,
A58253,1665,,
A58254,1689,,
A58255,1720,,
A58256,1689,,
A58257,1643,,
A58258,1643,,
A58261,1692,,
A58262,1680,,
A58263,1680,,
A58265,1680,,
A58266,1691,,
A58267,1695,,
A58269,1680,,
A58271,1691,,
A58272,1680,,
A58273,1686,,
A58274,1691,,
A58277,1687,,
A58278,1642,,
A58280,1685,,
A58287,1685,,
A58291,1641,,
A58293,1641,,
A58297,1665,,
A58298,1660,,
A58306,1665,,
A58318,1679,,
A58319,1651,,
A58321,1682,,
A58323,1680,,
A58325,1711,,
A58326,1673,,
A58328,1687,,
A58331,1648,,
A58332,1670,,
A58333,1682,,
A58334,1684,,
A58336,1661,,
A58337,1670,,
A58338,1658,,
A58340,1653,,
A58341,1678,,
A58343,1661,,
A58345,1657,,
A58346,1647,,
A58347,1683,,
A58352,1673,,
A58355,1678,,
A58356,1688,,
A58357,1688,,
A58362,1696,,
A58364,1673,,
A58365,1643,,
A58367,1696,,
A58368,1687,,
A58376,1689,,
A58378,1683,,
A58380,1682,,
A58385,1682,,
A58386,1687,,
A58387,1689,,
A58389,1691,,
A58390,1682,,
A58391,1693,,
A58394,1641,,
A58399,1681,,
A58407,1683,,
A58408,1683,,
A58409,1689,,
A58412,1661,,
A58415,1672,,
A58416,1684,,
A58417,1660,,
A58419,1693,,
A58421,1689,,
A58423,1663,,
A58428,1691,,
A58430,1671,,
A58431,1680,,
A58432,1678,,
A58435,1679,,
A58436,1689,,
A58439,1653,,
A58441,1697,,
A58442,1673,,
A58443,1642,,
A58445,1659,,
A58446,1665,,
A58447,1686,,
A58451,1674,,
A58452,1689,,
A58453,1660,,
A58454,1689,,
A58455,1673,,
A58458,1680,,
A58459,1691,,
A58461,1684,,
A58462,1642,,
A58463,1680,,
A58464,1683,,
A58469,1689,,
A58471,1643,,
A58472,1673,,
A58474,1694,,
A58478,1671,,
A58479,1688,,
A58480,1683,,
A58482,1647,,
A58483,1641,,
A58484,1642,,
A58486,1687,,
A58488,1680,,
A58493,1699,,
A58495,1670,,
A58496,1700,,
A58497,1648,,
A58499,1699,,
A58501,1694,,
A58502,1691,,
A58504,1696,,
A58506,1689,,
A58507,1673,,
A58509,1701,,
A58510,1699,,
A58514,1694,,
A58515,1684,,
A58516,1648,,
A58532,1684,,
A58537,1659,,
A58539,1641,,
A58541,1681,,
A58542,1685,,
A58543,1685,,
A58544,1685,,
A58545,1677,,
A58549,1685,,
A58551,1689,,
A58552,1689,,
A58553,1685,,
A58554,1676,,
A58555,1649,,
A58556,1689,,
A58557,1681,,
A58558,1689,,
A58559,1661,,
A58560,1693,,
A58561,1648,,
A58563,1650,,
A58564,1681,,
A58567,1685,,
A58569,1689,,
A58570,1677,,
A58571,1677,,
A58573,1673,,
A58574,1644,,
A58575,1695,,
A58580,1689,,
A58582,1689,,
A58583,1690,,
A58584,1663,,
A58595,1689,,
A58600,1643,,
A58601,1692,,
A58603,1681,,
A58605,1672,,
A58606,1676,,
A58607,1694,,
A58608,1648,,
A58609,1648,,
A58611,1676,,
A58614,1650,,
A58617,1643,,
A58621,1642,,
A58624,1643,,
A58626,1675,,
A58627,1686,,
A58628,1685,,
A58629,1686,,
A58632,1662,,
A58639,1695,,
A58640,1661,,
A58642,1679,,
A58649,1660,,
A58650,1689,,
A58651,1698,,
A58652,1694,,
A58653,1663,,
A58655,1688,,
A58657,1689,,
A58658,1689,,
A58661,1688,,
A58666,1680,,
A58667,1682,,
A58668,1685,,
A58670,1646,,
A58671,1700,,
A58672,1663,,
A58674,1687,,
A58675,1659,,
A58676,1689,,
A58677,1693,,
A58678,1659,,
A58680,1685,,
A58681,1681,,
A58682,1681,,
A58683,1658,,
A58684,1682,,
A58685,1688,,
A58686,1688,,
A58687,1686,,
A58691,1681,,
A58693,1683,,
A58695,1697,,
A58696,1685,,
A58699,1674,,
A58701,1683,,
A58702,1682,,
A58703,1700,,
A58706,1680,,
A58707,1662,,
A58708,1678,,
A58709,1683,,
A58710,1690,,
A58711,1683,,
A58712,1683,,
A58713,1688,,
A58714,1688,,
A58715,1692,,
A58716,1681,,
A58717,1681,,
A58718,1689,,
A58719,1684,,
A58720,1700,,
A58722,1679,,
A58723,1681,,
A58724,1681,,
A58726,1700,,
A58727,1683,,
A58728,1682,,
A58730,1661,,
A58731,1689,,
A58733,1683,,
A58735,1690,,
A58736,1692,,
A58738,1679,,
A58739,1683,,
A58740,1681,,
A58742,1679,,
A58743,1679,,
A58744,1688,,
A58745,1689,,
A58746,1689,,
A58747,1684,,
A58749,1672,,
A58750,1666,,
A58751,1679,,
A58753,1642,,
A58754,1678,,
A58755,1685,,
A58756,1694,,
A58757,1679,,
A58758,1683,,
A58762,1679,,
A58763,1684,,
A58765,1685,,
A58766,1642,,
A58767,1685,,
A58775,1681,,
A58776,1670,,
A58778,1672,,
A58780,1673,,
A58781,1685,,
A58782,1693,,
A58783,1683,,
A58787,1681,,
A58795,1685,,
A58800,1687,,
A58802,1696,,
A58804,1699,,
A58807,1697,,
A58808,1698,,
A58810,1673,,
A58811,1673,,
A58812,1680,,
A58813,1684,,
A58814,1685,,
A58815,1685,,
A58816,1685,,
A58817,1686,,
A58818,1688,,
A58819,1692,,
A58822,1677,,
A58824,1647,,
A58826,1643,,
A58828,1679,,
A58829,1697,,
A58830,1659,,
A58831,1642,,
A58835,1648,,
A58836,1696,,
A58837,1694,,
A58838,1677,,
A58841,1691,,
A58842,1678,,
A58844,1663,,
A58845,1700,,
A58847,1682,,
A58849,1674,,
A58850,1688,,
A58852,1680,,
A58853,1679,,
A58855,1676,,
A58858,1660,,
A58860,1688,,
A58861,1664,,
A58863,1681,,
A58868,1688,,
A58869,1654,,
A58871,1681,,
A58873,1688,,
A58876,1678,,
A58877,1683,,
A58878,1681,,
A58881,1652,,
A58883,1661,,
A58886,1688,,
A58888,1650,,
A58895,1699,,
A58900,1687,,
A58902,1647,,
A58903,1680,,
A58905,1687,,
A58908,1659,,
A58912,1650,,
A58913,1681,,
A58914,1681,,
A58915,1690,,
A58916,1687,,
A58920,1689,,
A58921,1680,,
A58923,1676,,
A58926,1688,,
A58927,1687,,
A58931,1680,,
A58938,1691,,
A58940,1700,,
A58941,1661,,
A58942,1691,,
A58944,1685,,
A58946,1657,,
A58949,1679,,
A58954,1688,,
A58958,1663,,
A58966,1679,,
A58967,1697,,
A58969,1697,,
A58971,1688,,
A58972,1680,,
A58977,1679,,
A58978,1700,,
A58979,1668,,
A58980,1684,,
A58981,1674,,
A58984,1665,,
A58987,1648,,
A58989,1661,,
A58990,1694,,
A58991,1689,,
A58992,1684,,
A58993,1665,,
A58994,1674,,
A58995,1698,,
A58997,1689,,
A59000,1685,,
A59002,1670,,
A59008,1679,,
A59010,1686,,
A59014,1682,,
A59016,1660,,
A59018,1690,,
A59027,1690,,
A59033,1684,,
A59035,1661,,
A59036,1641,,
A59037,1698,,
A59038,1684,,
A59043,1647,,
A59044,1661,,
A59048,1648,,
A59049,1648,,
A59051,1677,,
A59053,1687,,
A59054,1641,,
A59056,1668,,
A59058,1691,,
A59061,1682,,
A59068,1695,,
A59069,1700,,
A59072,1670,,
A59073,1670,,
A59074,1681,,
A59075,1671,,
A59082,1689,,
A59088,1652,,
A59089,1681,,
A59090,1642,,
A59093,1682,,
A59095,1696,,
A59100,1683,,
A59102,1683,,
A59105,1696,,
A59108,1661,,
A59109,1682,,
A59110,1692,,
A59111,1686,,
A59114,1689,,
A59119,1688,,
A59121,1680,,
A59122,1686,,
A59124,1677,,
A59127,1679,,
A59136,1696,,
A59139,1691,,
A59140,1685,,
A59151,1691,,
A59154,1655,,
A59158,1669,,
A59160,1650,,
A59161,1674,,
A59163,1671,,
A59164,1648,,
A59165,1664,,
A59167,1653,,
A59168,1666,,
A59169,1651,,
A59170,1648,,
A59183,1679,,
A59185,1674,,
A59189,1679,,
A59190,1686,,
A59191,1663,,
A59194,1694,,
A59195,1658,,
A59198,1641,,
A59200,1662,,
A59203,1660,,
A59205,1660,,
A59209,1686,,
A59211,1693,,
A59212,1679,,
A59213,1679,,
A59215,1664,,
A59217,1662,,
A59219,1665,,
A59220,1673,,
A59221,1667,,
A59222,1688,,
A59224,1694,,
A59227,1695,,
A59228,1665,,
A59229,1666,,
A59230,1687,,
A59231,1671,,
A59232,1696,,
A59233,1641,,
A59234,1665,,
A59238,1698,,
A59239,1678,,
A59240,1699,,
A59241,1672,,
A59242,1661,,
A59243,1655,,
A59244,1688,,
A59247,1697,,
A59248,1665,,
A59250,1700,,
A59251,1659,,
A59252,1676,,
A59253,1700,,
A59254,1649,,
A59255,1683,,
A59256,1680,,
A59258,1680,,
A59260,1657,,
A59261,1679,,
A59264,1673,,
A59266,1697,,
A59269,1695,,
A59271,1688,,
A59272,1688,,
A59274,1696,,
A59276,1689,,
A59279,1690,,
A59283,1699,,
A59284,1700,,
A59285,1700,,
A59287,1682,,
A59288,1694,,
A59289,1683,,
A59291,1683,,
A59294,1682,,
A59295,1671,,
A59298,1681,,
A59303,1694,,
A59304,1676,,
A59305,1690,,
A59306,1667,,
A59307,1673,,
A59309,1692,,
A59311,1680,,
A59312,1680,,
A59314,1698,,
A59315,1682,,
A59317,1685,,
A59319,1681,,
A59320,1677,,
A59322,1688,,
A59323,1680,,
A59324,1675,,
A59325,1666,,
A59326,1683,,
A59327,1693,,
A59328,1674,,
A59329,1692,,
A59332,1677,,
A59335,1682,,
A59336,1684,,
A59337,1680,,
A59338,1677,,
A59339,1687,,
A59340,1683,,
A59341,1695,,
A59342,1700,,
A59343,1697,,
A59344,1692,,
A59345,1692,,
A59346,1697,,
A59347,1664,,
A59348,1683,,
A59350,1699,,
A59351,1693,,
A59352,1692,,
A59353,1691,,
A59354,1695,,
A59355,1694,,
A59356,1697,,
A59357,1660,,
A59361,1698,,
A59362,1698,,
A59369,1688,,
A59371,1680,,
A59372,1689,,
A59376,1680,,
A59377,1681,,
A59378,1681,,
A59381,1652,,
A59382,1642,,
A59383,1660,,
A59384,1691,,
A59386,1682,,
A59388,1647,,
A59389,1689,,
A59390,1700,,
A59393,1699,,
A59394,1658,,
A59395,1681,,
A59396,1683,,
A59397,1694,,
A59398,1697,,
A59401,1679,,
A59405,1673,,
A59407,1683,,
A59408,1649,,
A59410,1690,,
A59411,1689,,
A59414,1689,,
A59415,1693,,
A59418,1675,,
A59419,1673,,
A59422,1678,,
A59425,1690,,
A59427,1671,,
A59429,1682,,
A59431,1683,,
A59432,1676,,
A59435,1695,,
A59437,1672,,
A59438,1690,,
A59439,1692,,
A59440,1690,,
A59441,1690,,
A59443,1675,,
A59445,1669,,
A59448,1682,,
A59450,1691,,
A59451,1683,,
A59452,1688,,
A59456,1668,,
A59460,1679,,
A59463,1676,,
A59466,1680,,
A59467,1673,,
A59468,1695,,
A59469,1695,,
A59470,1688,,
A59472,1699,,
A59474,1675,,
A59475,1675,,
A59476,1679,,
A59477,1689,,
A59478,1688,,
A59479,1672,,
A59480,1681,,
A59482,1681,,
A59483,1673,,
A59484,1675,,
A59485,1675,,
A59486,1680,,
A59493,1681,,
A59496,1681,,
A59497,1684,,
A59501,1700,,
A59503,1674,,
A59508,1700,,
A59520,1670,,
A59525,1687,,
A59527,1676,,
A59534,1684,,
A59536,1688,,
A59539,1696,,
A59540,1691,,
A59541,1689,,
A59542,1657,,
A59543,1689,,
A59544,1684,,
A59546,1688,,
A59547,1700,,
A59548,1680,,
A59549,1700,,
A59550,1694,,
A59551,1700,,
A59552,1694,,
A59556,1679,,
A59557,1680,,
A59559,1680,,
A59560,1685,,
A59561,1690,,
A59562,1690,,
A59564,1691,,
A59567,1691,,
A59568,1692,,
A59569,1692,,
A59570,1693,,
A59571,1700,,
A59573,1678,,
A59575,1676,,
A59576,1674,,
A59577,1691,,
A59578,1681,,
A59579,1700,,
A59580,1691,,
A59581,1679,,
A59582,1673,,
A59589,1653,,
A59592,1657,,
A59593,1685,,
A59595,1650,,
A59596,1697,,
A59597,1644,,
A59598,1652,,
A59599,1692,,
A59600,1678,,
A59601,1667,,
A59603,1686,,
A59606,1692,,
A59607,1682,,
A59608,1666,,
A59611,1692,,
A59614,1666,,
A59615,1696,,
A59617,1680,,
A59618,1698,,
A59619,1694,,
A59621,1672,,
A59622,1654,,
A59623,1698,,
A59624,1670,,
A59626,1685,,
A59627,1700,,
A59630,1641,,
A59650,1678,,
A59651,1680,,
A59652,1667,,
A59653,1690,,
A59654,1663,,
A59656,1652,,
A59657,1650,,
A59660,1663,,
A59662,1647,,
A59663,1655,,
A59665,1660,,
A59669,1641,,
A59685,1645,,
A59692,1657,,
A59693,1650,,
A59696,1668,,
A59697,1695,,
A59698,1686,,
A59700,1652,,
A59701,1651,,
A59703,1688,,
A59704,1650,,
A59706,1662,,
A59709,1648,,
A59721,1660,,
A59726,1684,,
A59729,1650,,
A59742,1656,,
A59744,1655,,
A59748,1694,,
A59749,1682,,
A59750,1675,,
A59751,1651,,
A59752,1677,,
A59754,1681,,
A59755,1681,,
A59757,1685,,
A59759,1665,,
A59760,1681,,
A59764,1662,,
A59765,1674,,
A59766,1677,,
A59770,1692,,
A59771,1656,,
A59775,1660,,
A59781,1669,,
A59782,1677,,
A59783,1687,,
A59784,1686,,
A59785,1641,,
A59787,1687,,
A59788,1677,,
A59789,1686,,
A59790,1687,,
A59791,1693,,
A59792,1687,,
A59793,1684,,
A59803,1691,,
A59805,1692,,
A59808,1697,,
A59809,1675,,
A59810,1694,,
A59811,1694,,
A59812,1686,,
A59814,1694,,
A59816,1674,,
A59819,1688,,
A59820,1685,,
A59822,1696,,
A59823,1680,,
A59824,1692,,
A59826,1688,,
A59831,1696,,
A59832,1697,,
A59833,1689,,
A59834,1686,,
A59835,1692,,
A59840,1689,,
A59850,1681,,
A59853,1698,,
A59859,1686,,
A59860,1683,,
A59866,1683,,
A59869,1692,,
A59872,1688,,
A59874,1685,,
A59875,1685,,
A59876,1686,,
A59877,1689,,
A59878,1691,,
A59880,1692,,
A59882,1692,,
A59883,1692,,
A59884,1693,,
A59887,1694,,
A59890,1695,,
A59891,1699,,
A59892,1699,,
A59893,1700,,
A59894,1687,,
A59895,1683,,
A59897,1691,,
A59898,1685,,
A59899,1688,,
A59900,1697,,
A59901,1688,,
A59903,1687,,
A59904,1691,,
A59905,1691,,
A59907,1685,,
A59908,1642,,
A59910,1691,,
A59912,1681,,
A59913,1681,,
A59914,1696,,
A59915,1641,,
A59916,1664,,
A59918,1642,,
A59919,1694,,
A59920,1680,,
A59921,1671,,
A59925,1674,,
A59926,1675,,
A59927,1672,,
A59929,1665,,
A59930,1677,,
A59931,1694,,
A59933,1674,,
A59934,1661,,
A59935,1670,,
A59936,1670,,
A59937,1671,,
A59938,1670,,
A59939,1665,,
A59941,1693,,
A59942,1674,,
A59943,1671,,
A59944,1675,,
A59949,1641,,
A59950,1688,,
A59953,1675,,
A59954,1679,,
A59955,1675,,
A59956,1674,,
A59957,1674,,
A59958,1696,,
A59959,1695,,
A59961,1688,,
A59962,1690,,
A59963,1687,,
A59964,1692,,
A59965,1690,,
A59967,1683,,
A59968,1678,,
A59969,1688,,
A59973,1700,,
A59974,1660,,
A59975,1652,,
A59976,1667,,
A59977,1659,,
A59978,1636,,
A59979,1655,,
A59980,1651,,
A59981,1660,,
A59982,1659,,
A59985,1667,,
A59986,1661,,
A59988,1646,,
A59989,1660,,
A59990,1655,,
A59992,1653,,
A59993,1692,,
A59994,1692,,
A59995,1649,,
A59997,1648,,
A59998,1677,,
A59999,1678,,
A60002,1641,,
A60005,1682,,
A60008,1686,,
A60009,1686,,
A60010,1685,,
A60011,1656,,
A60015,1681,,
A60017,1675,,
A60018,1688,,
A60019,1686,,
A60020,1672,,
A60022,1641,,
A60023,1656,,
A60024,1700,,
A60025,1689,,
A60028,1674,,
A60029,1699,,
A60030,1700,,
A60032,1699,,
A60033,1689,,
A60034,1693,,
A60036,1681,,
A60038,1696,,
A60039,1690,,
A60040,1697,,
A60041,1683,,
A60042,1697,,
A60044,1668,,
A60046,1676,,
A60047,1667,,
A60048,1669,,
A60052,1694,,
A60054,1688,,
A60055,1680,,
A60057,1685,,
A60058,1679,,
A60064,1681,,
A60065,1642,,
A60067,1681,,
A60070,1677,,
A60071,1681,,
A60078,1662,,
A60081,1690,,
A60088,1644,,
A60091,1671,,
A60096,1685,,
A60100,1683,,
A60101,1693,,
A60107,1697,,
A60114,1699,,
A60115,1676,,
A60116,1681,,
A60117,1698,,
A60118,1689,,
A60121,1690,,
A60122,1696,,
A60124,1689,,
A60125,1698,,
A60127,1689,,
A60128,1693,,
A60130,1694,,
A60131,1688,,
A60132,1681,,
A60133,1694,,
A60134,1697,,
A60135,1699,,
A60136,1700,,
A60137,1692,,
A60139,1699,,
A60140,1694,,
A60141,1698,,
A60143,1685,,
A60144,1693,,
A60145,1685,,
A60146,1684,,
A60147,1693,,
A60148,1692,,
A60149,1692,,
A60150,1689,,
A60152,1698,,
A60154,1670,,
A60155,1682,,
A60157,1699,,
A60161,1680,,
A60162,1669,,
A60163,1671,,
A60170,1688,,
A60171,1655,,
A60172,1694,,
A60173,1689,,
A60174,1695,,
A60175,1649,,
A60176,1665,,
A60177,1658,,
A60178,1649,,
A60179,1680,,
A60180,1683,,
A60186,1684,,
A60188,1680,,
A60193,1641,,
A60194,1655,,
A60195,1680,,
A60202,1670,,
A60203,1680,,
A60204,1689,,
A60205,1681,,
A60206,1657,,
A60211,1684,,
A60213,1680,,
A60214,1698,,
A60215,1689,,
A60216,1683,,
A60217,1683,,
A60218,1683,,
A60221,1683,,
A60223,1681,,
A60224,1692,,
A60226,1684,,
A60227,1662,,
A60228,1658,,
A60229,1663,,
A60230,1661,,
A60232,1687,,
A60234,1681,,
A60236,1679,,
A60238,1656,,
A60240,1685,,
A60241,1689,,
A60243,1679,,
A60244,1684,,
A60247,1685,,
A60249,1663,,
A60250,1666,,
A60252,1659,,
A60254,1659,,
A60255,1685,,
A60256,1682,,
A60259,1643,,
A60263,1681,,
A60264,1675,,
A60266,1679,,
A60267,1669,,
A60268,1670,,
A60269,1677,,
A60270,1678,,
A60272,1665,,
A60273,1675,,
A60274,1655,,
A60275,1659,,
A60278,1664,,
A60280,1699,,
A60281,1672,,
A60282,1683,,
A60283,1688,,
A60284,1685,,
A60290,1673,,
A60294,1661,,
A60295,1661,,
A60296,1659,,
A60300,1659,,
A60303,1641,,
A60304,1684,,
A60305,1646,,
A60306,1699,,
A60307,1683,,
A60308,1675,,
A60309,1684,,
A60310,1680,,
A60312,1650,,
A60320,1674,,
A60324,1678,,
A60325,1645,,
A60326,1649,,
A60327,1692,,
A60328,1685,,
A60329,1681,,
A60331,1693,,
A60334,1676,,
A60336,1645,,
A60337,1643,,
A60338,1643,,
A60339,1644,,
A60342,1663,,
A60343,1691,,
A60344,1694,,
A60345,1653,,
A60346,1682,,
A60347,1695,,
A60348,1691,,
A60349,1679,,
A60350,1659,,
A60351,1680,,
A60352,1693,,
A60353,1693,,
A60354,1688,,
A60355,1690,,
A60356,1671,,
A60357,1679,,
A60360,1658,,
A60361,1643,,
A60366,1689,,
A60367,1671,,
A60368,1670,,
A60369,1664,,
